nationalGridBmUnit,elexonBmUnit,eic,fuelType,leadPartyName,bmUnitType,fpnFlag,bmUnitName,leadPartyId,demandCapacity,generationCapacity,productionOrConsumptionFlag,transmissionLossFactor,workingDayCreditAssessmentImportCapability,nonWorkingDayCreditAssessmentImportCapability,workingDayCreditAssessmentExportCapability,nonWorkingDayCreditAssessmentExportCapability,creditQualifyingStatus,demandInProductionFlag,gspGroupId,gspGroupName,interconnectorId,
NEE-SSE01,2__FHYDE000,,,OVO Electricity Ltd,G,FALSE,SSE SBMU1 - Northern GSPG,OVOE,0,0,C,-0.0095682,0,0,0,0,FALSE,FALSE,_F,_F - Northern,,
NEE-STH01,2__FSOUT000,,,OVO Electricity Ltd,G,TRUE,SE SBMU1 - Northern GSPG,OVOE,0,0,C,-0.0095682,0,0,0,0,FALSE,FALSE,_F,_F - Northern,,
NEE-SWA01,2__FSWAE000,,,OVO Electricity Ltd,G,TRUE,SWA SBMU1 - Northern GSPG,OVOE,0,0,C,-0.0095682,0,0,0,0,FALSE,FALSE,_F,_F - Northern,,
NEE-SWT01,2__FSWEB000,,,EDF Energy Customers Limited,G,TRUE,SWEB Default BMUid NEEB,LENCO,0,0,C,-0.0095682,0,0,0,0,FALSE,FALSE,_F,_F - Northern,,
NEE-SYM01,2__FSYMB000,,,E.ON Next Energy Ltd,G,TRUE,2__FSYMB000,NITTWO01,0,0,C,-0.007074,0,0,0,0,FALSE,FALSE,_F,NORTHERN,,
NEE-TFE01,2__FTGPL000,,,TotalEnergies Gas & Power Ltd,G,TRUE,2__FTGPL000,TFEGP,-126.65,10,C,-0.0095682,-34.867,-26.369,2.753,2.082,FALSE,FALSE,_F,_F - Northern,,
NEE-TIL01,2__FTILL000,,,British Gas Trading Ltd,G,TRUE,2__FTILL000,BRITGAS,-208.137,0,C,-0.0095682,-104.443,-108.065,0,0,FALSE,FALSE,_F,_F - Northern,,
NEE-YEP01,2__FYELG000,,,npower limited,G,TRUE,_F  Default BM Northern,YE,-0.28,0,C,-0.0085008,-0.147,-0.154,0,0,FALSE,FALSE,_F,NORTHERN,,
NEWTB-1,E_NEWTB-1,,,SMS Energy Services Limited,E,FALSE,Newton wood BESS,SMS1ENES,-50,50,C,0.0064338,-7.96,-7.96,7.96,7.96,FALSE,FALSE,_B,East Midlands,,
NFSE02,2__NFSEN007,,,F & S Energy Ltd.,S,TRUE,2__NFSENOK7,FSE0001,-29.519,30.674,C,-0.0146251,5.349,5.343,-5.558,-5.552,FALSE,FALSE,_N,SOUTH of SCOTLAND GSP,,
NJERE000,2__NJERE000,,,Shell Energy UK Limited,G,FALSE,2__NJERE000,AMPERE,0,0,C,-0.0146251,0,0,0,0,FALSE,FALSE,_N,SOUTH of SCOTLAND GSP,,
NLSTB-1,T_NLSTB-1,,OTHER,Statkraft Markets Gmbh,T,TRUE,Neilston Battery 1,STATKRA1,-50,50,C,-0.0122086,-4.68,-4.68,4.68,4.68,FALSE,FALSE,,,,
NNGAO-1,T_NNGAO-1,,WIND,Neart Na Gaoithe Offshore Wind,T,TRUE,Neart Na Gaiothe WF 1,NNG01,-3,224,P,-0.0122086,-1.2,-1.2,89.6,89.6,TRUE,FALSE,,,,
NNGAO-2,T_NNGAO-2,,WIND,Neart Na Gaoithe Offshore Wind,T,TRUE,Neart Na Gaiothe WF 2,NNG01,-3,224,P,-0.0122086,-1.2,-1.2,89.6,89.6,TRUE,FALSE,,,,
NNPW01,2__NNATP001,,WIND,Npower Commercial Gas Limited,S,TRUE,2__NNATP001,NPOWER02,0,50,C,-0.010788,0,0,12.5,12.5,FALSE,FALSE,_N,SOUTH of SCOTLAND GSP,,
NOKYW-1,T_NOKYW-1,,WIND,North Kyle Wind farm Ltd,T,TRUE,North Kyle Wind Farm-1,NKWFL,-2,106,P,-0.0122086,-0.8,-0.8,42.4,42.4,TRUE,FALSE,,,,
NOKYW-2,T_NOKYW-2,,WIND,North Kyle Wind farm Ltd,T,TRUE,North Kyle Wind Farm-2,NKWFL,-2,106,P,-0.0122086,-0.8,-0.8,42.4,42.4,TRUE,FALSE,,,,
NOVAW-1,,48W00000NOVAW-1M,WIND,,,,,,,,,,,,,,FALSE,FALSE,,,,
NOVAW-2,,48W00000NOVAW-2K,WIND,,,,,,,,,,,,,,FALSE,FALSE,,,,
NSC-ATL01,2__PIMPO000,,,SSE Energy Supply Limited,G,TRUE,IMPO North Scotland,SSE,-48.491,308.4,C,-0.0256767,-17.112,-17.534,108.834,111.517,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-AXPO1,2__PAXPO000,,,AXPO UK LIMITED,G,FALSE,2__PAXPO000,EGLUK,-5,80,C,-0.0256767,22.029,19.496,-352.456,-311.928,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-BGS01,2__PBGAS000,,,British Gas Trading Ltd,G,TRUE,2__PBGAS000,BRITGAS,-16,13.55,C,-0.0256767,-7.211,-7.589,6.107,6.427,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-BIZ01,2__PBIZZ000,,,British Gas Trading Ltd,G,TRUE,2__PBIZZ000,BRITGAS,-19.115,13.475,C,-0.0256767,-9.731,-8.055,6.86,5.678,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-ECO01,2__PECON000,,,E.ON Energy Solutions Limited,G,TRUE,2__PECON000,PGENERGY,0,0,C,-0.0242162,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-EDF01,2__PEDFE000,,,EDF Energy Customers Limited,G,TRUE,EDFE_North Scotland,LENCO,-52,20,C,-0.0256767,-27.404,-28.532,10.54,10.974,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-EDR01,2__PEDIR000,,,British Gas Trading Ltd,G,TRUE,2__PEDIR000,BRITGAS,0,0,C,-0.0256767,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-ENR01,2__PENRD000,,,British Gas Trading Ltd,G,TRUE,2__PENRD000,BRITGAS,-65.732,20,C,-0.0256767,-36.107,-26.786,10.986,8.15,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-EON01,2__PEOND000,,,E.ON Next Energy Ltd,G,TRUE,2__PEOND000,NITTWO01,-54,4,C,-0.0256767,-26.438,-27,1.958,2,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-EST01,2__PEENG000,,,E.ON Energy Solutions Limited,G,TRUE,2__PEENG000,PGENERGY,0,0,C,-0.0381051,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-GDF01,2__PRWED000,,,ENGIE Power Limited,G,TRUE,2__PRWED000,RWETDL,-26,80,C,-0.0256767,-6.778,-8.26,20.856,25.416,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-HPW01,2__PHPOW000,,,Drax Energy Solutions Limited,G,TRUE,2__PHPOW000,HAVEN,-36.358,9.46,C,-0.0256767,-25.247,-20.408,6.569,5.31,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-HVN01,2__PHAVE000,,,Drax Energy Solutions Limited,G,TRUE,2__PHAVE000,HAVEN,0,35.5,C,-0.0256767,0,0,7.455,7.455,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-INE01,2__PINDE000,,,npower limited,G,TRUE,INDE Scottish Hydro,NEEB,-3.72,0,C,-0.0242162,-1.667,-1.363,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-LON01,2__PLOND000,,,EDF Energy Customers Limited,G,TRUE,Default LOND BMU for _P,LENCO,-160,30,C,-0.0256767,-62.592,-39.008,11.736,7.314,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-MID01,2__PMIDE000,,,Npower Limited,G,TRUE,NPEC Scottish Hydro Area MIDE,NPOWER01,-0.14,0,C,-0.0242162,-0.067,-0.071,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-MNW01,2__PMANW000,,,SP Energy Retail Ltd,G,TRUE,2__PMANW000,SPSUP01,-1,0,C,-0.0256767,-0.152,-0.134,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-NEE01,2__PNEEB000,,,npower limited,G,TRUE,Scottish Hydro,NEEB,-3.24,0,C,-0.0242162,-1.88,-1.851,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-NPE01,2__PNATP000,,,Npower Commercial Gas Limited,G,TRUE,NPEC Scottish Hydro Area NATP,NPOWER02,-96,50,C,-0.0256767,-45.955,-37.882,23.935,19.73,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-OCT01,2__PMRCY000,,,Octopus Energy Limited,G,TRUE,2__PMRCY000,MERCURY,-108.549,90.982,C,-0.0256767,-17.335,-24.727,14.53,20.726,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-OGA01,2__POGAS000,,,British Gas Trading Ltd,G,TRUE,2__POGAS000,BRITGAS,-4,0,C,-0.0256767,-2.071,-1.478,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-OVO01,2__POVOE000,,,OVO Electricity Ltd,G,FALSE,2__POVOE000,OVOE,-218.22,230.204,C,-0.0256767,-108.041,-116.551,113.974,122.952,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-PGE01,2__PEMEB000,,,E.ON Energy Solutions Limited,G,TRUE,2__PEMEB000,PGENERGY,0,0,C,-0.0256767,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-PGU01,2__PPGEN000,,,E.ON UK plc,G,TRUE,2__PPGEN000,POWERGEN,0,0,C,-0.0256767,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-SEE01,2__PSEEB000,,,EDF Energy Customers Limited,G,TRUE,Default SEEB BMU for _P,LENCO,-2,0,C,-0.0256767,-0.994,-0.752,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-SEL01,2__PSMAR000,,,Smartestenergy Limited,G,TRUE,2__PSMAR000,SMARTEST,-39.855,0,C,-0.0256767,-29.337,-23.833,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-SPC01,2__PSPOW000,,,SP Energy Retail Ltd,G,TRUE,2__PSPOW000,SPSUP01,-52.8,42.657,C,-0.0256767,-17.704,-19.784,14.303,15.984,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-SSE01,2__PHYDE000,,,OVO Electricity Ltd,G,TRUE,HYDE North Scotland,OVOE,-1.12,0,C,-0.0256767,-0.037,-0.037,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-STH01,2__PSOUT000,,,OVO Electricity Ltd,G,TRUE,SOUT North Scotland,OVOE,0,0,C,-0.0256767,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-SWA01,2__PSWAE000,,,OVO Electricity Ltd,G,FALSE,SWAE North Scotland,OVOE,0,0,C,-0.0256767,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-SWT01,2__PSWEB000,,,EDF Energy Customers Limited,G,TRUE,Default SWEB BMU for _P,LENCO,0,0,C,-0.0256767,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-SYM01,2__PSYMB000,,,E.ON Next Energy Ltd,G,TRUE,2__PSYMB000,NITTWO01,0,0,C,-0.0398132,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-TFE01,2__PTGPL000,,,TotalEnergies Gas & Power Ltd,G,FALSE,2__PTGPL000,TFEGP,-58.621,4.133,C,-0.0256767,-38.268,-32.804,2.698,2.313,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-TIL01,2__PTILL000,,,British Gas Trading Ltd,G,TRUE,2__PTILL000,BRITGAS,-84.766,38.562,C,-0.0256767,-40.84,-42.569,18.579,19.366,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSC-YEP01,2__PYELG000,,,npower limited,G,TRUE,_P Default BM Scottish Hydro,YE,0,0,C,-0.0242162,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
NSQYT-1,,,OTHER,,,,,,,,,,,,,,FALSE,FALSE,,,,
NTAWB-1,E_NTAWB-1,,,SMS Energy Services Limited,E,FALSE,North Tawton BESS,SMS1ENES,-30,30,C,0.0247256,-2.808,-2.808,2.808,2.808,FALSE,FALSE,_L,South Western,,
NTRVB-1,T_NTRVB-1,48W00000NTRVB-1R,,Arenko Cleantech Limited,T,TRUE,Native River,AG,-57,57,C,0.0067798,-5.335,-5.335,5.335,5.335,FALSE,FALSE,,,,
NURSB-1,T_NURSB-1,,,EDF Energy Customers Limited,T,TRUE,Nursling Battery Storage,LENCO,-40,40,C,0.0160206,-16,-16,16,16,TRUE,FALSE,,,,
NWP-ATL01,2__GIMPO000,,,SSE Energy Supply Limited,G,TRUE,2__GIMPO000,SSE,-107,0,C,-0.0021896,-71.818,-58.155,0,0,FALSE,FALSE,_G,North Western,,
NWP-AXPO1,2__GAXPO000,,,AXPO UK LIMITED,G,FALSE,2__GAXPO000,EGLUK,-16,0.5,C,-0.0021896,-8.883,-8.898,0.278,0.278,FALSE,FALSE,_G,North Western,,
NWP-BGS01,2__GBGAS000,,,British Gas Trading Ltd,G,TRUE,2__GBGAS000,BRITGAS,-172.557,0,C,-0.0021896,-78.168,-81.827,0,0,FALSE,FALSE,_G,North Western,,
NWP-BIZ01,2__GBIZZ000,,,British Gas Trading Ltd,G,TRUE,2__GBIZZ000,BRITGAS,-53.533,0,C,-0.0021896,-26.504,-21.585,0,0,FALSE,FALSE,_G,North Western,,
NWP-EAS01,2__GEELC000,,,E.ON Energy Solutions Limited,G,TRUE,2__GEELC000,PGENERGY,0,0,C,-0.0088864,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-EDF01,2__GEDFE000,,,EDF Energy Customers Limited,G,TRUE,EDFE_North West,LENCO,-210,0,C,-0.0021896,-111.384,-115.29,0,0,FALSE,FALSE,_G,North Western,,
NWP-EDR01,2__GEDIR000,,,British Gas Trading Ltd,G,TRUE,2__GEDIR000,BRITGAS,0,0,C,-0.0021896,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-ENR01,2__GENRD000,,,British Gas Trading Ltd,G,TRUE,2__GENRD000,BRITGAS,-185.491,16,C,-0.0021896,-100.202,-73.25,8.643,6.318,FALSE,FALSE,_G,North Western,,
NWP-EON01,2__GEOND000,,,E.ON Next Energy Ltd,G,TRUE,2__GEOND000,NITTWO01,-438,2,C,-0.0021896,-236.126,-236.739,1.078,1.081,FALSE,FALSE,_G,North Western,,
NWP-EST01,2__GEENG000,,,E.ON Energy Solutions Limited,G,TRUE,2__GEENG000,PGENERGY,0,0,C,-0.0032251,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-GDF01,2__GRWED000,,,ENGIE Power Limited,G,TRUE,2__GRWED000,RWETDL,-114,26,C,-0.0021896,-71.501,-63.669,16.307,14.521,FALSE,FALSE,_G,North Western,,
NWP-HPW01,2__GHPOW000,,,Drax Energy Solutions Limited,G,TRUE,2__GHPOW000,HAVEN,-213.36,21.5,C,-0.0021896,-171.307,-133.094,17.262,13.412,FALSE,FALSE,_G,North Western,,
NWP-HVN01,2__GHAVE000,,,Drax Energy Solutions Limited,G,TRUE,2__GHAVE000,HAVEN,0,61.36,C,-0.0021896,0,0,12.886,12.886,FALSE,FALSE,_G,North Western,,
NWP-INE01,2__GINDE000,,,npower limited,G,TRUE,INDE NORWEB,NEEB,-21.28,0,C,-0.0041054,-9.238,-7.733,0,0,FALSE,FALSE,_G,North Western,,
NWP-LON01,2__GLOND000,,,EDF Energy Customers Limited,G,TRUE,LE Default BMUid NORW,LENCO,-317.946,0,C,-0.0021896,-195.759,-156.811,0,0,FALSE,FALSE,_G,North Western,,
NWP-MEC01,2__GNUCE000,,,NDA,G,FALSE,2__GNUCE000,MAGNOX,0,0,C,-0.0021896,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-MID01,2__GMIDE000,,,Npower Limited,G,TRUE,NPEC NORWEB Area MIDE,NPOWER01,-5.24,0,C,-0.0041054,-2.853,-2.976,0,0,FALSE,FALSE,_G,North Western,,
NWP-MNW01,2__GMANW000,,,SP Energy Retail Ltd,G,TRUE,2__GMANW000,SPSUP01,-8.8,0,C,-0.0021896,-4.266,-4.437,0,0,FALSE,FALSE,_G,North Western,,
NWP-NEE01,2__GNEEB000,,,npower limited,G,TRUE,2__GNEEB000,NEEB,-21.04,0,C,-0.0041054,-12.742,-12.456,0,0,FALSE,FALSE,_G,North Western,,
NWP-NPE01,2__GNATP000,,,Npower Commercial Gas Limited,G,TRUE,NPEC NORWEB Area NATP,NPOWER02,-304,28,C,-0.0021896,-192.128,-145.282,17.696,13.381,FALSE,FALSE,_G,North Western,,
NWP-NWP01,2__GNORW000,,,E.ON Energy Solutions Limited,G,TRUE,2__GNORW000,PGENERGY,0,0,C,-0.0031618,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-OCT01,2__GMRCY000,,,Octopus Energy Limited,G,TRUE,2__GMRCY000,MERCURY,-502.101,39.4,C,-0.0021896,-253.059,-262.147,19.858,20.571,FALSE,FALSE,_G,North Western,,
NWP-OGA01,2__GOGAS000,,,British Gas Trading Ltd,G,TRUE,2__GOGAS000,BRITGAS,-8,0,C,-0.0021896,-4.317,-3.304,0,0,FALSE,FALSE,_G,North Western,,
NWP-OVO01,2__GOVOE000,,,OVO Electricity Ltd,G,FALSE,2__GOVOE000,OVOE,-116.96,12.26,C,-0.0021896,-54.761,-57.825,5.74,6.061,FALSE,FALSE,_G,North Western,,
NWP-PGE01,2__GEMEB000,,,E.ON Energy Solutions Limited,G,TRUE,2__GEMEB000,PGENERGY,0,0,C,-0.0021896,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-PGU01,2__GPGEN000,,,E.ON UK plc,G,TRUE,2__GPGEN000,POWERGEN,0,0,C,-0.0021896,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-RNW01,2__GRENC000,,,ECOTRICITY LIMITED,G,FALSE,2__GRENC000,RENC,0,0,C,-0.0021896,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-SEE01,2__GSEEB000,,,EDF Energy Customers Limited,G,TRUE,2__GSEEB000,LENCO,-2,0,C,-0.0021896,-1.305,-1.045,0,0,FALSE,FALSE,_G,North Western,,
NWP-SEL01,2__GSMAR000,,,Smartestenergy Limited,G,TRUE,2__GSMAR000,SMARTEST,-133.673,0,C,-0.0021896,-102.434,-72.959,0,0,FALSE,FALSE,_G,North Western,,
NWP-SPC01,2__GSPOW000,,,SP Energy Retail Ltd,G,TRUE,2__GSPOW000,SPSUP01,-174.8,32.2,C,-0.0021896,-80.216,-77.174,14.777,14.216,FALSE,FALSE,_G,North Western,,
NWP-SSE01,2__GHYDE000,,,OVO Electricity Ltd,G,TRUE,SSE SBMU1 - Norweb GSPG,OVOE,0,0,C,-0.0021896,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-STH01,2__GSOUT000,,,OVO Electricity Ltd,G,TRUE,SE SBMU1 - Norweb GSPG,OVOE,0,0,C,-0.0021896,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-SWA01,2__GSWAE000,,,OVO Electricity Ltd,G,TRUE,SWA SBMU1 - Norweb GSPG,OVOE,0,0,C,-0.0021896,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-SWT01,2__GSWEB000,,,EDF Energy Customers Limited,G,TRUE,SWEB Default BMUid NORW,LENCO,0,0,C,-0.0021896,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-SYM01,2__GSYMB000,,,E.ON Next Energy Ltd,G,TRUE,2__GSYMB000,NITTWO01,0,0,C,-0.0021672,0,0,0,0,FALSE,FALSE,_G,North Western,,
NWP-TFE01,2__GTGPL000,,,TotalEnergies Gas & Power Ltd,G,TRUE,2__GTGPL000,TFEGP,-216.509,84,C,-0.0021896,-120.639,-90.219,46.805,35.003,FALSE,FALSE,_G,North Western,,
NWP-TIL01,2__GTILL000,,,British Gas Trading Ltd,G,TRUE,2__GTILL000,BRITGAS,-399.63,0,C,-0.0021896,-198.017,-204.93,0,0,FALSE,FALSE,_G,North Western,,
NWP-YEP01,2__GYELG000,,,npower limited,G,TRUE,_G  Default BM NORWEB,YE,-0.06,0,C,-0.0041054,-0.034,-0.035,0,0,FALSE,FALSE,_G,North Western,,
OCHLB-1,T_OCHLB-1,,,HD143OCK Ltd,T,TRUE,Ocker Hill,CESGOL01,-57.624,58,P,0.0150195,-23.05,-23.05,23.2,23.2,TRUE,FALSE,,,,
OLDHB-1,E_OLDHB-1,,,Field Oldham Ltd,E,TRUE,Oldham BESS,FIELD,-20,20,P,-0.0021896,-8,-8,8,8,TRUE,FALSE,_G,North Western,,
OMNDO-1,T_OMNDW-1,48W00000OMNDO-1J,WIND,Ormonde Energy Ltd,T,TRUE,Ormonde Energy Limited 1,ORMONDE,0,150.76,P,-0.0021896,0,0,60.304,60.304,TRUE,FALSE,,,,
PARHD-1,T_PARHD-1,,,EDF Energy Customers Limited,T,TRUE,T_PARHD-1,LENCO,-6,0,C,-0.0122086,-1.506,-1.506,0,0,FALSE,FALSE,,,,
PAUHW-1,2__PENEC002,48W00000PAUHW-11,WIND,Eneco Energy Trade,S,TRUE,Pauls Hill Windfarm,ENECOUK,-0.4,64.4,C,-0.0256767,-0.162,-0.145,26.037,23.39,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
PEHE-1,T_PEHE-1,48W000000PEHE-15,CCGT,SSE Thermal Generation,T,TRUE,Peterhead Block 1,SSETGSL,0,1200,P,-0.0256767,0,0,480,480,TRUE,FALSE,,,,
PEHE-2,T_PEHE-2,48W000000PEHE-23,,SSE Thermal Generation,T,TRUE,Peterhead Unit 2,SSETGSL,0,0,C,-0.0256767,0,0,0,0,FALSE,FALSE,,,,
PEHED-1,T_PEHED-1,,,SSE Thermal Generation,T,TRUE,Peterhead Stn Txs,SSETGSL,-20,0,C,-0.0256767,-3.604,-3.604,0,0,FALSE,FALSE,,,,
PEMB-11,T_PEMB-11,48W00000PEMB-11T,CCGT,RWE Generation UK plc,T,TRUE,Pembroke Unit 11,INNOGY01,-15,475,P,0.0093156,-6,-6,190,190,TRUE,FALSE,,,,
PEMB-21,T_PEMB-21,48W00000PEMB-21Q,CCGT,RWE Generation UK plc,T,TRUE,Pembroke Unit 21,INNOGY01,-15,475,P,0.0093156,-6,-6,190,190,TRUE,FALSE,,,,
PEMB-31,T_PEMB-31,48W00000PEMB-31N,CCGT,RWE Generation UK plc,T,TRUE,Pembroke Unit 31,INNOGY01,-15,475,P,0.0093156,-6,-6,190,190,TRUE,FALSE,,,,
PEMB-41,T_PEMB-41,48W00000PEMB-41K,CCGT,RWE Generation UK plc,T,TRUE,Pembroke Unit 41,INNOGY01,-15,475,P,0.0093156,-6,-6,190,190,TRUE,FALSE,,,,
PEMB-51,T_PEMB-51,48W00000PEMB-51H,CCGT,RWE Generation UK plc,T,TRUE,Pembroke Unit 51,INNOGY01,-15,475,P,0.0093156,-6,-6,190,190,TRUE,FALSE,,,,
PETEM1,E_PETEM1,48W000000PETEM1O,CCGT,River Nene Power Limited,E,TRUE,Peterborough,CENPB,-5,245,P,0.0049362,-2,-2,98,98,TRUE,FALSE,_A,Eastern GSP Group,,
PETEM3,E_PETEM3,,,River Nene Power Limited,E,TRUE,Peterborough Power 3,CENPB,-48.5,48.838,C,0.0049362,-4.54,-4.54,4.571,4.571,FALSE,FALSE,_A,Eastern GSP Group,,
PGBIW-1,T_PGBIW-1,,WIND,EDF Energy Customers Limited,T,TRUE,Pogbie WF,LENCO,0,10,C,-0.0122086,0,0,4,4,TRUE,FALSE,,,,
PGBRK-1,E_PGBRKL,,,Peak Gen Top Co Limited,E,TRUE,E_PGBRKL,PEAKGEN,-2.028,20,P,0.0160206,-0.811,-0.811,8,8,TRUE,FALSE,_H,Southern,,
PGBRY-1,E_PGBARY,,,Peak Gen Top Co Limited,E,TRUE,E_PGBARY,PEAKGEN,-0.5,20.318,P,0.0093156,-0.2,-0.2,8.127,8.127,TRUE,FALSE,_K,South Wales,,
PGEXT-1,E_PGEXTR,,,Peak Gen Top Co Limited,E,TRUE,E_PGEXTR,PEAKGEN,-0.5,20.439,P,0.0153524,-0.2,-0.2,8.176,8.176,TRUE,FALSE,_L,South Western,,
PGFAR-1,E_PGFARE,,,Peak Gen Top Co Limited,E,TRUE,E_PGFARE,PEAKGEN,-0.5,20,P,0.0160206,-0.2,-0.2,8,8,TRUE,FALSE,_H,Southern,,
PGHVT-1,E_PGHVNT,,,Peak Gen Top Co Limited,E,TRUE,E_PGHVNT,PEAKGEN,-0.5,20,P,0.0160206,-0.2,-0.2,8,8,TRUE,FALSE,_H,Southern,,
PGLAN-1,E_PGLLAN,,,Peak Gen Top Co Limited,E,TRUE,E_PGLLAN,PEAKGEN,-0.5,20.525,P,0.0093156,-0.2,-0.2,8.21,8.21,TRUE,FALSE,_K,South Wales,,
PGSOU-1,E_PGSOUT,,,Peak Gen Top Co Limited,E,TRUE,E_PGSOUT,PEAKGEN,-0.5,24,P,0.0160206,-0.2,-0.2,9.6,9.6,TRUE,FALSE,_H,Southern,,
PIBUW-1,E_PIBUW-1,,WIND,Npower Commercial Gas Limited,E,TRUE,Pines Burn Wind Farm,NPOWER02,0,34,P,-0.0122086,0,0,13.6,13.6,TRUE,FALSE,_N,SOUTH of SCOTLAND GSP,,
PILLB-1,E_PILLB-1,,,BP Gas Marketing Limited,E,TRUE,Pillswood 1 Battery Storage,BPGAS,-49.9,49.9,P,-0.0043908,-19.96,-19.96,19.96,19.96,TRUE,FALSE,_M,Yorkshire,,
PILLB-2,E_PILLB-2,,,BP Gas Marketing Limited,E,TRUE,Pillswood 2 Battery Storage,BPGAS,-49.9,49.9,P,-0.0043908,-19.96,-19.96,19.96,19.96,TRUE,FALSE,_M,Yorkshire,,
PINFB-1,T_PINFB-1,,OTHER,Zenobe Capenhurst Limited,T,TRUE,T_PINFB-1,ZENOBE2,-27.88,27.08,C,0.0067798,-0.284,-0.284,0.276,0.276,FALSE,FALSE,,,,
PINFB-2,T_PINFB-2,,OTHER,Zenobe Capenhurst Limited,T,TRUE,T_PINFB-2,ZENOBE2,-26.82,26,C,0.0067798,-0.287,-0.287,0.278,0.278,FALSE,FALSE,,,,
PINFB-3,T_PINFB-3,,OTHER,Zenobe Capenhurst Limited,T,TRUE,T_PINFB-3,ZENOBE2,-26,26,C,0.0067798,-0.252,-0.252,0.252,0.252,FALSE,FALSE,,,,
PINFB-4,T_PINFB-4,,OTHER,Zenobe Capenhurst Limited,T,TRUE,T_PINFB-4,ZENOBE2,-26,26,C,0.0067798,-0.237,-0.237,0.237,0.237,FALSE,FALSE,,,,
PINFD-5,T_PINFD-5,,,Zenobe Capenhurst Limited,T,TRUE,T_PINFD-5,ZENOBE2,-2,0,C,0.0067798,-0.818,-0.818,0,0,FALSE,FALSE,,,,
PINFD-6,T_PINFD-6,,,Zenobe Capenhurst Limited,T,TRUE,T_PINFD-6,ZENOBE2,-2,0,C,0.0067798,-0.719,-0.719,0,0,FALSE,FALSE,,,,
PJERE000,2__PJERE000,,,Shell Energy UK Limited,G,FALSE,2__PJERE000,AMPERE,0,0,C,-0.0417624,0,0,0,0,FALSE,FALSE,_P,NORTH of SCOTLAND GSP,,
PLYRK-1,E_PLYRK-1,,,Conrad Energy (Trading) Ltd,E,FALSE,Plymouth Rock,CONRAD,-1,15,C,0.0153524,-0.05,-0.05,0.749,0.749,FALSE,FALSE,_L,South Western,,
