nationalGridBmUnit,elexonBmUnit,eic,fuelType,leadPartyName,bmUnitType,fpnFlag,bmUnitName,leadPartyId,demandCapacity,generationCapacity,productionOrConsumptionFlag,transmissionLossFactor,workingDayCreditAssessmentImportCapability,nonWorkingDayCreditAssessmentImportCapability,workingDayCreditAssessmentExportCapability,nonWorkingDayCreditAssessmentExportCapability,creditQualifyingStatus,demandInProductionFlag,gspGroupId,gspGroupName,interconnectorId
MNW-INE01,2__DINDE000,,,npower limited,G,true,INDE MANWEB,NEEB,-10.320,0.000,C,0.0028532,-4.281,-3.487,0.000,0.000,false,false,_D,Merseyside and North Wales,
MNW-LON01,2__DLOND000,,,EDF Energy Customers Limited,G,true,LE Default BMUid MANW,LENCO,-310.000,0.000,C,0.0013166,-196.571,-150.195,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-MEC01,2__DNUCE000,,,NDA,G,false,2__DNUCE000,MAGNOX,0.000,0.000,C,0.0013166,0.000,0.000,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-MID01,2__DMIDE000,,,Npower Limited,G,true,NPEC MANWEB Area MIDE,NPOWER01,-2.300,0.000,C,0.0028532,-1.236,-1.305,0.000,0.000,false,false,_D,Merseyside and North Wales,
MNW-MNW01,2__DMANW000,,,SP Energy Retail Ltd,G,true,2__DMANW000,SPSUP01,-149.600,0.000,C,0.0013166,-77.313,-79.901,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-NEE01,2__DNEEB000,,,npower limited,G,true,2__DNEEB000,NEEB,-8.500,0.000,C,0.0028532,-5.024,-4.944,0.000,0.000,false,false,_D,Merseyside and North Wales,
MNW-NPE01,2__DNATP000,,,Npower Commercial Gas Limited,G,true,NPEC MANWEB Area NATP,NPOWER02,-194.000,24.000,C,0.0013166,-131.260,-104.430,16.238,12.919,false,false,_D,Merseyside North Wales,
MNW-NWP01,2__DNORW000,,,E.ON Energy Solutions Limited,G,true,2__DNORW000,PGENERGY,0.000,0.000,C,0.0007899,0.000,0.000,0.000,0.000,false,false,_D,Merseyside and North Wales,
MNW-OCT01,2__DMRCY000,,,Octopus Energy Limited,G,true,2__DMRCY000,MERCURY,-186.200,33.671,C,0.0013166,-87.886,-91.201,15.893,16.492,false,false,_D,Merseyside North Wales,
MNW-OGA01,2__DOGAS000,,,British Gas Trading Ltd,G,true,2__DOGAS000,BRITGAS,0.000,0.000,C,0.0013166,0.000,0.000,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-OVO01,2__DOVOE000,,,OVO Electricity Ltd,G,false,2__DOVOE000,OVOE,-76.000,13.800,C,0.0013166,-35.507,-38.258,6.447,6.947,false,false,_D,Merseyside North Wales,
MNW-PGE01,2__DEMEB000,,,E.ON Energy Solutions Limited,G,true,2__DEMEB000,PGENERGY,0.000,0.000,C,0.0013166,0.000,0.000,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-PGU01,2__DPGEN000,,,E.ON UK plc,G,true,2__DPGEN000,POWERGEN,0.000,0.000,C,0.0013166,0.000,0.000,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-RNW01,2__DRENC000,,,ECOTRICITY LIMITED,G,false,2__DRENC000,RENC,0.000,0.000,C,0.0013166,0.000,0.000,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-SEE01,2__DSEEB000,,,EDF Energy Customers Limited,G,true,2__DSEEB000,LENCO,-2.000,0.000,C,0.0013166,-0.785,-0.710,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-SEL01,2__DSMAR000,,,Smartestenergy Limited,G,true,2__DSMAR000,SMARTEST,-103.122,0.000,C,0.0013166,-70.649,-55.119,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-SPC01,2__DSPOW000,,,SP Energy Retail Ltd,G,true,2__DSPOW000,SPSUP01,-108.000,0.000,C,0.0013166,-63.050,-59.778,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-SSE01,2__DHYDE000,,,OVO Electricity Ltd,G,true,SSE SBMU1 - Manweb GSPG,OVOE,0.000,0.000,C,0.0032459,0.000,0.000,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-STH01,2__DSOUT000,,,OVO Electricity Ltd,G,true,SE SBMU1 - Manweb GSPG,OVOE,0.000,0.000,C,0.0013166,0.000,0.000,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-SWA01,2__DSWAE000,,,OVO Electricity Ltd,G,true,SWA SBMU1 - Manweb GSPG,OVOE,0.000,0.000,C,0.0032459,0.000,0.000,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-SWT01,2__DSWEB000,,,EDF Energy Customers Limited,G,true,SWEB Default BMUid MANW,LENCO,0.000,0.000,C,0.0013166,0.000,0.000,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-SYM01,2__DSYMB000,,,E.ON Next Energy Ltd,G,true,2__DSYMB000,NITTWO01,0.000,0.000,C,0.0037283,0.000,0.000,0.000,0.000,false,false,_D,Merseyside and North Wales,
MNW-TFE01,2__DTGPL000,,,TotalEnergies Gas & Power Ltd,G,true,2__DTGPL000,TFEGP,-192.051,10.000,C,0.0013166,-137.086,-120.243,7.138,6.261,false,false,_D,Merseyside North Wales,
MNW-TIL01,2__DTILL000,,,British Gas Trading Ltd,G,true,2__DTILL000,BRITGAS,-265.578,0.000,C,0.0013166,-126.149,-133.347,0.000,0.000,false,false,_D,Merseyside North Wales,
MNW-YEP01,2__DYELG000,,,npower limited,G,true,_D  Default BM MANWEB,YE,-0.040,0.000,C,0.0028532,-0.019,-0.020,0.000,0.000,false,false,_D,Merseyside and North Wales,
MORFL-1,E_MORFL-1,,,Conrad Energy (Trading) Ltd,E,true,Moorfield Drive,CONRAD,-1.000,20.000,C,-0.0048159,-0.400,-0.400,8.000,8.000,true,false,_G,North Western,
MOSED-1,T_MOSED-1,,,Shell Energy UK Limited,T,false,T_MOSED-1,AMPERE,-24.463,0.000,C,-0.0088069,-16.679,-16.679,0.000,0.000,false,false,,,
MOSWD-1,T_EXMOSSD-1,,,Orsted Power Sales (UK) Ltd,T,true,Exxon Mossmoran,MAGNETIC,-20.000,4.000,C,-0.0070039,-18.574,-18.574,3.715,3.715,false,false,,,
MOWEO-1,T_MOWEO-1,48W000000MOWEO11,WIND,Moray Offshore Wind East Ltd,T,true,Moray East OWF1,MOWEL,-3.394,300.000,P,-0.0301340,-1.358,-1.358,120.000,120.000,true,false,,,
MOWEO-2,T_MOWEO-2,48W00000MOWEO-2Y,WIND,Moray Offshore Wind East Ltd,T,true,Moray East OWF2,MOWEL,-5.304,300.000,P,-0.0301340,-2.122,-2.122,120.000,120.000,true,false,,,
MOWEO-3,T_MOWEO-3,48W00000MOWEO-3W,WIND,Moray Offshore Wind East Ltd,T,true,Moray East OWF3,MOWEL,-3.304,300.000,P,-0.0301340,-1.322,-1.322,120.000,120.000,true,false,,,
MOWWO-1,T_MOWWO-1,48W00000MOWWO-1K,WIND,Moray Offshore Wind West Ltd,T,true,Moray West OWF1,MOWWL,-3.000,215.000,P,-0.0301340,-1.200,-1.200,86.000,86.000,true,false,,,
MOWWO-2,T_MOWWO-2,48W00000MOWWO-2I,WIND,Moray Offshore Wind West Ltd,T,true,Moray West OWF2,MOWWL,-3.000,215.000,P,-0.0301340,-1.200,-1.200,86.000,86.000,true,false,,,
MOWWO-3,T_MOWWO-3,48W00000MOWWO-3G,WIND,Moray Offshore Wind West Ltd,T,true,Moray West OWF3,MOWWL,-3.000,143.000,P,-0.0301340,-1.200,-1.200,57.200,57.200,true,false,,,
MOWWO-4,T_MOWWO-4,48W00000MOWWO-4E,WIND,Moray Offshore Wind West Ltd,T,true,Moray West OWF4,MOWWL,-4.000,287.000,P,-0.0301340,-1.600,-1.600,114.800,114.800,true,false,,,
MOYEW-1,E_MOYEW-1,,WIND,Eneco Energy Trade,E,true,Moy Windfarm,ENECOUK,-0.400,60.000,C,-0.0301340,-0.160,-0.160,24.000,24.000,true,false,_P,North Scotland,
MRWD-1,T_MRWD-1,48W000000MRWD-1P,CCGT,Marchwood Power Limited,T,true,Marchwood Power Ltd,MPL,-15.000,920.000,P,0.0199799,-6.000,-6.000,368.000,368.000,true,false,,,
MYGPW-1,T_MYGPW-1,,WIND,Minnygap Energy Limited,T,true,Minnygap Wind Farm,MEL,-0.400,25.000,P,-0.0088069,-0.160,-0.160,10.000,10.000,true,false,,,
NANT-1,T_NANT-1,48W000000NANT-1R,NPSHYD,SSE Generation Ltd,T,true,Nant,SSEGEN,-0.238,20.000,P,-0.0301340,-0.095,-0.095,8.000,8.000,true,false,,,
NEE-ATL01,2__FIMPO000,,,SSE Energy Supply Limited,G,true,2__FIMPO000,SSE,-79.000,0.000,C,-0.0072556,-52.946,-46.721,0.000,0.000,false,false,_F,Northern,
NEE-AXPO1,2__FAXPO000,,,AXPO UK LIMITED,G,false,2__FAXPO000,EGLUK,-8.000,20.000,C,-0.0072556,2.023,3.368,-5.058,-8.420,false,false,_F,Northern,
NEE-BGS01,2__FBGAS000,,,British Gas Trading Ltd,G,true,2__FBGAS000,BRITGAS,-2.570,0.000,C,-0.0072556,-1.292,-1.383,0.000,0.000,false,false,_F,Northern,
NEE-BIZ01,2__FBIZZ000,,,British Gas Trading Ltd,G,true,2__FBIZZ000,BRITGAS,-23.186,0.000,C,-0.0072556,-10.747,-8.607,0.000,0.000,false,false,_F,Northern,
NEE-DON01,2__FMAGN000,,,Orsted Power Sales (UK) Ltd,G,true,2__FMAGN000,MAGNETIC,0.000,0.000,C,-0.0077812,0.000,0.000,0.000,0.000,false,false,_F,_F - Northern,
NEE-EAS01,2__FEELC000,,,E.ON Energy Solutions Limited,G,true,2__FEELC000,PGENERGY,0.000,0.000,C,-0.0077906,0.000,0.000,0.000,0.000,false,false,_F,NORTHERN,
NEE-EDF01,2__FEDFE000,,,EDF Energy Customers Limited,G,true,EDFE_Northern,LENCO,-120.000,0.000,C,-0.0072556,-62.688,-63.600,0.000,0.000,false,false,_F,Northern,
NEE-EDR01,2__FEDIR000,,,British Gas Trading Ltd,G,true,2__FEDIR000,BRITGAS,0.000,0.000,C,-0.0081410,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-ENR01,2__FENRD000,,,British Gas Trading Ltd,G,true,2__FENRD000,BRITGAS,-106.068,4.000,C,-0.0072556,-58.656,-41.494,2.212,1.565,false,false,_F,Northern,
NEE-EON01,2__FEOND000,,,E.ON Next Energy Ltd,G,true,2__FEOND000,NITTWO01,-166.000,2.000,C,-0.0072556,-85.639,-87.947,1.032,1.060,false,false,_F,Northern,
NEE-EST01,2__FEENG000,,,E.ON Energy Solutions Limited,G,true,2__FEENG000,PGENERGY,0.000,0.000,C,-0.0077812,0.000,0.000,0.000,0.000,false,false,_F,NORTHERN,
NEE-GDF01,2__FRWED000,,,ENGIE Power Limited,G,true,2__FRWED000,RWETDL,-114.000,6.000,C,-0.0072556,-59.793,-41.633,3.147,2.191,false,false,_F,Northern,
NEE-HPW01,2__FHPOW000,,,Drax Energy Solutions Limited,G,true,2__FHPOW000,HAVEN,-156.420,12.000,C,-0.0072556,-127.545,-109.307,9.785,8.386,false,false,_F,Northern,
NEE-HVN01,2__FHAVE000,,,Drax Energy Solutions Limited,G,true,2__FHAVE000,HAVEN,0.000,34.980,C,-0.0072556,0.000,0.000,6.646,6.646,false,false,_F,Northern,
NEE-LON01,2__FLOND000,,,EDF Energy Customers Limited,G,true,LE Default BMUid NEEB,LENCO,-380.000,0.000,C,-0.0072556,-211.508,-141.892,0.000,0.000,false,false,_F,Northern,
NEE-MEC01,2__FNUCE000,,,NDA,G,false,2__FNUCE000,MAGNOX,0.000,0.000,C,-0.0072556,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-MID01,2__FMIDE000,,,Npower Limited,G,true,NPEC Northern Area MIDE,NPOWER01,-0.860,0.000,C,-0.0085008,-0.445,-0.467,0.000,0.000,false,false,_F,NORTHERN,
NEE-MNW01,2__FMANW000,,,SP Energy Retail Ltd,G,false,2__FMANW000,SPSUP01,-1.000,0.000,C,-0.0072556,-0.400,-0.450,0.000,0.000,false,false,_F,Northern,
NEE-NEE01,2__FNEEB000,,,npower limited,G,true,2__FNEEB000,NEEB,-36.740,0.000,C,-0.0085008,-21.317,-21.732,0.000,0.000,false,false,_F,NORTHERN,
NEE-NPE01,2__FNATP000,,,Npower Commercial Gas Limited,G,true,NPEC Northern Area NATP,NPOWER02,-126.000,12.000,C,-0.0072556,-78.334,-56.952,7.460,5.424,false,false,_F,Northern,
NEE-NWP01,2__FNORW000,,,E.ON Energy Solutions Limited,G,true,2__FNORW000,PGENERGY,0.000,0.000,C,-0.0028770,0.000,0.000,0.000,0.000,false,false,_F,_F - Northern,
NEE-OCT01,2__FMRCY000,,,Octopus Energy Limited,G,true,2__FMRCY000,MERCURY,-234.000,37.000,C,-0.0072556,-112.905,-118.966,17.853,18.811,false,false,_F,Northern,
NEE-OGA01,2__FOGAS000,,,British Gas Trading Ltd,G,true,2__FOGAS000,BRITGAS,0.000,0.000,C,-0.0072556,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-OVO01,2__FOVOE000,,,OVO Electricity Ltd,G,false,2__FOVOE000,OVOE,-80.600,27.107,C,-0.0072556,-34.916,-39.099,11.743,13.150,false,false,_F,Northern,
NEE-PGE01,2__FEMEB000,,,E.ON Energy Solutions Limited,G,true,2__FEMEB000,PGENERGY,0.000,0.000,C,-0.0072556,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-PGU01,2__FPGEN000,,,E.ON UK plc,G,true,2__FPGEN000,POWERGEN,0.000,0.000,C,-0.0072556,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-RNW01,2__FRENC000,,,ECOTRICITY LIMITED,G,false,2__FRENC000,RENC,0.000,0.000,C,-0.0072556,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-SEE01,2__FSEEB000,,,EDF Energy Customers Limited,G,true,2__FSEEB000,LENCO,-2.000,0.000,C,-0.0072556,-1.130,-0.842,0.000,0.000,false,false,_F,Northern,
NEE-SEL01,2__FSMAR000,,,Smartestenergy Limited,G,true,2__FSMAR000,SMARTEST,-124.339,0.000,C,-0.0072556,-83.419,-70.351,0.000,0.000,false,false,_F,Northern,
NEE-SPC01,2__FSPOW000,,,SP Energy Retail Ltd,G,true,2__FSPOW000,SPSUP01,-135.600,0.000,C,-0.0072556,-78.621,-80.329,0.000,0.000,false,false,_F,Northern,
NEE-SSE01,2__FHYDE000,,,OVO Electricity Ltd,G,false,SSE SBMU1 - Northern GSPG,OVOE,0.000,0.000,C,-0.0081410,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-STH01,2__FSOUT000,,,OVO Electricity Ltd,G,true,SE SBMU1 - Northern GSPG,OVOE,0.000,0.000,C,-0.0072556,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-SWA01,2__FSWAE000,,,OVO Electricity Ltd,G,true,SWA SBMU1 - Northern GSPG,OVOE,0.000,0.000,C,-0.0081410,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-SWT01,2__FSWEB000,,,EDF Energy Customers Limited,G,true,SWEB Default BMUid NEEB,LENCO,0.000,0.000,C,-0.0072556,0.000,0.000,0.000,0.000,false,false,_F,Northern,
NEE-SYM01,2__FSYMB000,,,E.ON Next Energy Ltd,G,true,2__FSYMB000,NITTWO01,0.000,0.000,C,-0.0070740,0.000,0.000,0.000,0.000,false,false,_F,NORTHERN,
NEE-TFE01,2__FTGPL000,,,TotalEnergies Gas & Power Ltd,G,true,2__FTGPL000,TFEGP,-126.650,10.000,C,-0.0072556,-73.001,-56.549,5.764,4.465,false,false,_F,Northern,
NEE-TIL01,2__FTILL000,,,British Gas Trading Ltd,G,true,2__FTILL000,BRITGAS,-238.400,0.000,C,-0.0072556,-114.194,-121.036,0.000,0.000,false,false,_F,Northern,
NEE-YEP01,2__FYELG000,,,npower limited,G,true,_F  Default BM Northern,YE,-0.280,0.000,C,-0.0085008,-0.147,-0.154,0.000,0.000,false,false,_F,NORTHERN,
NEWTB-1,E_NEWTB-1,,,Arenko Cleantech Limited,E,false,Newton wood BESS,AG,-50.000,50.000,C,0.0073472,-9.120,-9.120,9.120,9.120,false,false,_B,East Midlands,
NFSE02,2__NFSEN007,,,F & S Energy Ltd.,S,true,2__NFSENOK7,FSE0001,-29.519,30.674,C,-0.0146251,5.349,5.343,-5.558,-5.552,false,false,_N,SOUTH of SCOTLAND GSP,
NJERE000,2__NJERE000,,,Shell Energy UK Limited,G,false,2__NJERE000,AMPERE,0.000,0.000,C,-0.0146251,0.000,0.000,0.000,0.000,false,false,_N,SOUTH of SCOTLAND GSP,
NLSTB-1,T_NLSTB-1,,OTHER,Statkraft Markets Gmbh,T,true,Neilston Battery 1,STATKRA1,-50.000,50.000,C,-0.0088069,-4.680,-4.680,4.680,4.680,false,false,,,
NNGAO-1,T_NNGAO-1,,WIND,Neart Na Gaoithe Offshore Wind,T,true,Neart Na Gaiothe WF 1,NNG01,-3.000,224.000,P,-0.0088069,-1.200,-1.200,89.600,89.600,true,false,,,
NNGAO-2,T_NNGAO-2,,WIND,Neart Na Gaoithe Offshore Wind,T,true,Neart Na Gaiothe WF 2,NNG01,-3.000,224.000,P,-0.0088069,-1.200,-1.200,89.600,89.600,true,false,,,
NNPW01,2__NNATP001,,WIND,Npower Commercial Gas Limited,S,true,2__NNATP001,NPOWER02,0.000,50.000,C,-0.0107880,0.000,0.000,12.500,12.500,false,false,_N,SOUTH of SCOTLAND GSP,
NOKYW-1,T_NOKYW-1,,WIND,North Kyle Wind farm Ltd,T,true,North Kyle Wind Farm-1,NKWFL,-2.000,106.000,P,-0.0088069,-0.800,-0.800,42.400,42.400,true,false,,,
NOKYW-2,T_NOKYW-2,,WIND,North Kyle Wind farm Ltd,T,true,North Kyle Wind Farm-2,NKWFL,-2.000,106.000,P,-0.0088069,-0.800,-0.800,42.400,42.400,true,false,,,
NOVAW-1,,48W00000NOVAW-1M,WIND,,,,,,,,,,,,,,false,false,,,
NOVAW-2,,48W00000NOVAW-2K,WIND,,,,,,,,,,,,,,false,false,,,
NSC-ATL01,2__PIMPO000,,,SSE Energy Supply Limited,G,true,IMPO North Scotland,SSE,-44.200,269.000,C,-0.0301340,-13.287,-14.723,80.861,89.604,false,false,_P,North Scotland,
NSC-AXPO1,2__PAXPO000,,,AXPO UK LIMITED,G,false,2__PAXPO000,EGLUK,-5.000,80.000,C,-0.0301340,23.361,25.764,-373.776,-412.224,false,false,_P,North Scotland,
NSC-BGS01,2__PBGAS000,,,British Gas Trading Ltd,G,true,2__PBGAS000,BRITGAS,-1.407,0.000,C,-0.0301340,-0.702,-0.753,0.000,0.000,false,false,_P,North Scotland,
NSC-BIZ01,2__PBIZZ000,,,British Gas Trading Ltd,G,true,2__PBIZZ000,BRITGAS,-18.400,2.000,C,-0.0301340,-8.692,-7.009,0.945,0.762,false,false,_P,North Scotland,
NSC-ECO01,2__PECON000,,,E.ON Energy Solutions Limited,G,true,2__PECON000,PGENERGY,0.000,0.000,C,-0.0242162,0.000,0.000,0.000,0.000,false,false,_P,NORTH of SCOTLAND GSP,
NSC-EDF01,2__PEDFE000,,,EDF Energy Customers Limited,G,true,EDFE_North Scotland,LENCO,-48.000,20.000,C,-0.0301340,-25.200,-24.072,10.500,10.030,false,false,_P,North Scotland,
NSC-EDR01,2__PEDIR000,,,British Gas Trading Ltd,G,true,2__PEDIR000,BRITGAS,0.000,0.000,C,-0.0230428,0.000,0.000,0.000,0.000,false,false,_P,North Scotland,
NSC-ENR01,2__PENRD000,,,British Gas Trading Ltd,G,true,2__PENRD000,BRITGAS,-63.918,12.000,C,-0.0301340,-35.698,-26.181,6.702,4.915,false,false,_P,North Scotland,
NSC-EON01,2__PEOND000,,,E.ON Next Energy Ltd,G,true,2__PEOND000,NITTWO01,-36.000,14.000,C,-0.0301340,-14.342,-13.489,5.578,5.246,false,false,_P,North Scotland,
NSC-EST01,2__PEENG000,,,E.ON Energy Solutions Limited,G,true,2__PEENG000,PGENERGY,0.000,0.000,C,-0.0381051,0.000,0.000,0.000,0.000,false,false,_P,NORTH of SCOTLAND GSP,
NSC-GDF01,2__PRWED000,,,ENGIE Power Limited,G,true,2__PRWED000,RWETDL,-26.000,64.000,C,-0.0301340,-6.058,-9.079,14.912,22.349,false,false,_P,North Scotland,
NSC-HPW01,2__PHPOW000,,,Drax Energy Solutions Limited,G,true,2__PHPOW000,HAVEN,-36.358,9.460,C,-0.0301340,-25.356,-19.139,6.597,4.980,false,false,_P,North Scotland,
NSC-HVN01,2__PHAVE000,,,Drax Energy Solutions Limited,G,true,2__PHAVE000,HAVEN,0.000,35.500,C,-0.0301340,0.000,0.000,6.745,6.745,false,false,_P,North Scotland,
NSC-INE01,2__PINDE000,,,npower limited,G,true,INDE Scottish Hydro,NEEB,-3.720,0.000,C,-0.0242162,-1.667,-1.363,0.000,0.000,false,false,_P,NORTH of SCOTLAND GSP,
NSC-LON01,2__PLOND000,,,EDF Energy Customers Limited,G,true,Default LOND BMU for _P,LENCO,-170.000,24.000,C,-0.0301340,-71.281,-36.397,10.063,5.138,false,false,_P,North Scotland,
NSC-MID01,2__PMIDE000,,,Npower Limited,G,true,NPEC Scottish Hydro Area MIDE,NPOWER01,-0.140,0.000,C,-0.0242162,-0.067,-0.071,0.000,0.000,false,false,_P,NORTH of SCOTLAND GSP,
NSC-MNW01,2__PMANW000,,,SP Energy Retail Ltd,G,true,2__PMANW000,SPSUP01,-1.000,0.000,C,-0.0301340,-0.127,-0.116,0.000,0.000,false,false,_P,North Scotland,
NSC-NEE01,2__PNEEB000,,,npower limited,G,true,Scottish Hydro,NEEB,-3.240,0.000,C,-0.0242162,-1.880,-1.851,0.000,0.000,false,false,_P,NORTH of SCOTLAND GSP,
NSC-NPE01,2__PNATP000,,,Npower Commercial Gas Limited,G,true,NPEC Scottish Hydro Area NATP,NPOWER02,-84.000,52.000,C,-0.0301340,-36.901,-23.772,22.844,14.716,false,false,_P,North Scotland,
NSC-OCT01,2__PMRCY000,,,Octopus Energy Limited,G,true,2__PMRCY000,MERCURY,-104.000,90.982,C,-0.0301340,-20.436,-18.980,17.878,16.604,false,false,_P,North Scotland,
NSC-OGA01,2__POGAS000,,,British Gas Trading Ltd,G,true,2__POGAS000,BRITGAS,0.000,0.000,C,-0.0301340,0.000,0.000,0.000,0.000,false,false,_P,North Scotland,
NSC-OVO01,2__POVOE000,,,OVO Electricity Ltd,G,false,2__POVOE000,OVOE,-234.600,230.204,C,-0.0301340,-110.098,-114.532,108.035,112.386,false,false,_P,North Scotland,
NSC-PGE01,2__PEMEB000,,,E.ON Energy Solutions Limited,G,true,2__PEMEB000,PGENERGY,0.000,0.000,C,-0.0301340,0.000,0.000,0.000,0.000,false,false,_P,North Scotland,
NSC-PGU01,2__PPGEN000,,,E.ON UK plc,G,true,2__PPGEN000,POWERGEN,0.000,0.000,C,-0.0301340,0.000,0.000,0.000,0.000,false,false,_P,North Scotland,
NSC-SEE01,2__PSEEB000,,,EDF Energy Customers Limited,G,true,Default SEEB BMU for _P,LENCO,-2.000,0.000,C,-0.0301340,-0.912,-0.665,0.000,0.000,false,false,_P,North Scotland,
NSC-SEL01,2__PSMAR000,,,Smartestenergy Limited,G,true,2__PSMAR000,SMARTEST,-39.855,0.000,C,-0.0301340,-24.881,-20.282,0.000,0.000,false,false,_P,North Scotland,
NSC-SPC01,2__PSPOW000,,,SP Energy Retail Ltd,G,true,2__PSPOW000,SPSUP01,-57.000,0.000,C,-0.0301340,-18.850,-13.720,0.000,0.000,false,false,_P,North Scotland,
NSC-SSE01,2__PHYDE000,,,OVO Electricity Ltd,G,true,HYDE North Scotland,OVOE,-1.120,0.000,C,-0.0230428,0.000,0.000,0.000,0.000,false,false,_P,North Scotland,
NSC-STH01,2__PSOUT000,,,OVO Electricity Ltd,G,true,SOUT North Scotland,OVOE,0.000,0.000,C,-0.0301340,0.000,0.000,0.000,0.000,false,false,_P,North Scotland,
NSC-SWA01,2__PSWAE000,,,OVO Electricity Ltd,G,false,SWAE North Scotland,OVOE,0.000,0.000,C,-0.0230428,0.000,0.000,0.000,0.000,false,false,_P,North Scotland,
NSC-SWT01,2__PSWEB000,,,EDF Energy Customers Limited,G,true,Default SWEB BMU for _P,LENCO,0.000,0.000,C,-0.0301340,0.000,0.000,0.000,0.000,false,false,_P,North Scotland,
NSC-SYM01,2__PSYMB000,,,E.ON Next Energy Ltd,G,true,2__PSYMB000,NITTWO01,0.000,0.000,C,-0.0398132,0.000,0.000,0.000,0.000,false,false,_P,NORTH of SCOTLAND GSP,
NSC-TFE01,2__PTGPL000,,,TotalEnergies Gas & Power Ltd,G,false,2__PTGPL000,TFEGP,-58.621,4.133,C,-0.0301340,-36.796,-31.046,2.594,2.189,false,false,_P,North Scotland,
NSC-TIL01,2__PTILL000,,,British Gas Trading Ltd,G,true,2__PTILL000,BRITGAS,-88.208,0.000,C,-0.0301340,-39.111,-41.740,0.000,0.000,false,false,_P,North Scotland,
NSC-YEP01,2__PYELG000,,,npower limited,G,true,_P Default BM Scottish Hydro,YE,0.000,0.000,C,-0.0242162,0.000,0.000,0.000,0.000,false,false,_P,NORTH of SCOTLAND GSP,
NSQYT-1,,,OTHER,,,,,,,,,,,,,,false,false,,,
NTAWB-1,E_NTAWB-1,,,SMS Energy Services Limited,E,false,North Tawton BESS,SMS1ENES,-30.000,30.000,C,0.0247256,-2.808,-2.808,2.808,2.808,false,false,_L,South Western,
NTRVB-1,T_NTRVB-1,48W00000NTRVB-1R,,Arenko Cleantech Limited,T,true,Native River,AG,-57.000,57.000,C,0.0013166,-5.335,-5.335,5.335,5.335,false,false,,,
NURSB-1,T_NURSB-1,,,EDF Energy Customers Limited,T,true,Nursling Battery Storage,LENCO,-44.000,44.000,C,0.0199799,-17.600,-17.600,17.600,17.600,true,false,,,
NWP-ATL01,2__GIMPO000,,,SSE Energy Supply Limited,G,true,2__GIMPO000,SSE,-94.600,0.000,C,-0.0048159,-62.871,-51.973,0.000,0.000,false,false,_G,North Western,
NWP-AXPO1,2__GAXPO000,,,AXPO UK LIMITED,G,false,2__GAXPO000,EGLUK,-16.000,0.500,C,-0.0048159,-10.074,-8.650,0.315,0.270,false,false,_G,North Western,
NWP-BGS01,2__GBGAS000,,,British Gas Trading Ltd,G,true,2__GBGAS000,BRITGAS,-3.195,0.000,C,-0.0048159,-1.588,-1.686,0.000,0.000,false,false,_G,North Western,
NWP-BIZ01,2__GBIZZ000,,,British Gas Trading Ltd,G,true,2__GBIZZ000,BRITGAS,-37.720,0.000,C,-0.0048159,-18.200,-14.647,0.000,0.000,false,false,_G,North Western,
NWP-EAS01,2__GEELC000,,,E.ON Energy Solutions Limited,G,true,2__GEELC000,PGENERGY,0.000,0.000,C,-0.0088864,0.000,0.000,0.000,0.000,false,false,_G,North Western,
NWP-EDF01,2__GEDFE000,,,EDF Energy Customers Limited,G,true,EDFE_North West,LENCO,-220.000,0.000,C,-0.0048159,-117.084,-115.170,0.000,0.000,false,false,_G,North Western,
NWP-EDR01,2__GEDIR000,,,British Gas Trading Ltd,G,true,2__GEDIR000,BRITGAS,0.000,0.000,C,-0.0036499,0.000,0.000,0.000,0.000,false,false,_G,North Western,
NWP-ENR01,2__GENRD000,,,British Gas Trading Ltd,G,true,2__GENRD000,BRITGAS,-151.720,0.000,C,-0.0048159,-80.169,-57.138,0.000,0.000,false,false,_G,North Western,
NWP-EON01,2__GEOND000,,,E.ON Next Energy Ltd,G,true,2__GEOND000,NITTWO01,-284.000,2.000,C,-0.0048159,-145.664,-146.601,1.026,1.032,false,false,_G,North Western,
